RUN #,FINAL MODULARITY,TIME TAKEN
0,0.22001800285556955,9080.02412605
1,0.21882408321917135,9115.24711204
2,0.2091121255332588,9020.84842205
3,0.22772967003646033,9069.50441003
4,0.22295375092655956,9032.56097817
5,0.2235322594782776,9102.99896312
6,0.1980010951447936,9030.420367
7,0.20358001722610042,9152.51926398
8,0.2265960838767489,9063.51898813
9,0.19961018030769045,9138.09295797
