Iteration,Iteration_CPU_Time,Total_CPU_Time,Objective
0,1.16803503036,1.8030269146,0.01714767926089461
1,1.17082500458,2.97389602661,0.01714767926089461
2,1.17617321014,4.15010809898,0.01899471929099521
3,1.18449211121,5.33463907242,0.01899471929099521
4,1.17330789566,6.50798296928,0.01899471929099521
5,1.19692397118,7.70495295525,0.019088200056798295
6,1.17520189285,8.88019394875,0.023432829936529898
7,1.18611097336,10.0663440228,0.023432829936529898
8,1.17850613594,11.2448880672,0.023432829936529898
9,1.18231606483,12.4272420406,0.023432829936529898
10,1.17798805237,13.6052670479,0.02443409160888799
11,1.18390393257,14.789208889,0.02443409160888799
12,1.17476201057,15.9640109539,0.02443409160888799
13,1.17697405815,17.1410219669,0.02443409160888799
14,1.20713806152,18.348197937,0.02443409160888799
15,1.18602705002,19.5342619419,0.02443409160888799
16,1.17457294464,20.7088730335,0.025737734942235524
17,1.17305493355,21.881964922,0.026136459025166953
18,1.16888594627,23.0508899689,0.026836610883718765
19,1.16925907135,24.2201859951,0.026836610883718765
20,1.18405008316,25.4042730331,0.026836610883718765
21,1.17340993881,26.5777208805,0.026850601202443432
22,1.17774701118,27.7555069923,0.026850601202443432
23,1.18772888184,28.9432718754,0.02735552452274816
24,1.21385002136,30.1571600437,0.02735552452274816
25,1.17876410484,31.3359630108,0.02792531204795983
26,1.2032790184,32.5392830372,0.028722760213822685
27,1.21238398552,33.7517080307,0.028722760213822685
28,1.18134713173,34.9330940247,0.028722760213822685
29,1.20200896263,36.1351430416,0.029520208379685546
30,1.17711400986,37.31229496,0.031099206621980322
31,1.17884302139,38.4911789894,0.031099206621980322
32,1.20286011696,39.694081068,0.031099206621980322
33,1.17602515221,40.8701450825,0.031099206621980322
34,1.18023896217,42.0504229069,0.031099206621980322
35,1.18671584129,43.2371759415,0.031099206621980322
36,1.1893029213,44.4265179634,0.031729724848811855
37,1.18247890472,45.6090369225,0.031729724848811855
38,1.18542599678,46.7945020199,0.03208170854882264
39,1.18511509895,47.9796550274,0.03208170854882264
40,1.21197199821,49.1916670799,0.03208170854882264
41,1.18975090981,50.3814549446,0.03208170854882264
42,1.23902606964,51.6205220222,0.03208170854882264
43,1.18798708916,52.8085479736,0.03208170854882264
44,1.18866014481,53.997246027,0.03208170854882264
45,1.19467902184,55.1919629574,0.03208170854882264
46,1.18832492828,56.3803269863,0.03208170854882264
47,1.18902301788,57.5693900585,0.03208170854882264
48,1.21943283081,58.7888588905,0.03208170854882264
49,1.2109348774,59.9998309612,0.03208170854882264
50,1.18723106384,61.1870989799,0.03208170854882264
51,1.19104719162,62.3781840801,0.03208170854882264
52,1.22091197968,63.599134922,0.03208170854882264
53,1.20871019363,64.8078820705,0.03208170854882264
54,1.19242501259,66.0003449917,0.03208170854882264
55,1.18960618973,67.18998909,0.03208170854882264
56,1.20998501778,68.40001297,0.03208170854882264
57,1.18900799751,69.589056015,0.03208170854882264
58,1.20838713646,70.7974801064,0.03208170854882264
59,1.21702694893,72.0145440102,0.03208170854882264
60,1.19651293755,73.2110929489,0.03208170854882264
61,1.19961619377,74.4107460976,0.03208170854882264
62,1.20068693161,75.6114690304,0.03208170854882264
63,1.1961710453,76.8076770306,0.03208170854882264
64,1.19349694252,78.0012118816,0.03208170854882264
65,1.18807697296,79.1893270016,0.03208170854882264
66,1.22262907028,80.4119830132,0.03208170854882264
67,1.1946439743,81.6066639423,0.03208170854882264
68,1.19199609756,82.7986960411,0.03208170854882264
69,1.19389200211,83.9926259518,0.03208170854882264
70,1.18785381317,85.1805229187,0.03208170854882264
71,1.20779490471,86.3883559704,0.03208170854882264
72,1.18905186653,87.5774469376,0.03208170854882264
73,1.23023986816,88.8077249527,0.03208170854882264
74,1.19688892365,90.0046520233,0.03208170854882264
75,1.20136213303,91.2060520649,0.03208170854882264
76,1.18762207031,92.3937120438,0.03208170854882264
77,1.18424201012,93.5779891014,0.03208170854882264
78,1.19575500488,94.7737810612,0.03208170854882264
79,1.21736979485,95.9911859035,0.03208170854882264
80,1.18657422066,97.1778070927,0.03208170854882264
81,1.18911099434,98.3669559956,0.03208170854882264
82,1.18563485146,99.5526309013,0.03208170854882264
83,1.21192288399,100.764590979,0.03208170854882264
84,1.21870493889,101.983331919,0.03208170854882264
85,1.19459009171,103.177958012,0.03208170854882264
86,1.18831086159,104.366304874,0.03208170854882264
87,1.19395303726,105.560297012,0.03208170854882264
88,1.19697713852,106.757311106,0.03208170854882264
89,1.18906593323,107.946413994,0.03208170854882264
90,1.19218182564,109.138624907,0.03208170854882264
91,1.19149017334,110.330151081,0.03208170854882264
92,1.19158792496,111.521775961,0.03208170854882264
93,1.18674492836,112.70855689,0.03208170854882264
94,1.22690010071,113.935482025,0.03208170854882264
95,1.18553900719,115.12105608,0.03208170854882264
96,1.19168591499,116.312777996,0.03208170854882264
97,1.19190788269,117.504724979,0.03208170854882264
98,1.19298100471,118.697742939,0.03208170854882264
99,1.18750596046,119.885287046,0.03208170854882264
100,1.19122195244,121.076545954,0.03208170854882264
101,1.19780111313,122.274383068,0.03208170854882264
102,1.18669295311,123.461112976,0.03208170854882264
103,1.18679094315,124.647938967,0.03208170854882264
104,1.18749117851,125.8354671,0.03208170854882264
105,1.2114470005,127.046951056,0.03208170854882264
106,1.19269990921,128.239675999,0.03208170854882264
107,1.19954705238,129.439260006,0.03208170854882264
108,1.19382786751,130.633123875,0.03208170854882264
109,1.19192504883,131.825088024,0.03208170854882264
110,1.19329404831,133.018419027,0.03208170854882264
111,1.23217010498,134.250631094,0.03208170854882264
112,1.18402099609,135.434690952,0.03208170854882264
113,1.19444298744,136.629172087,0.03208170854882264
114,1.18447399139,137.813683033,0.03208170854882264
115,1.18872189522,139.002440929,0.03208170854882264
116,1.2100880146,140.212568045,0.03208170854882264
117,1.19092202187,141.403526068,0.03208170854882264
118,1.19106698036,142.594630957,0.03208170854882264
119,1.19079995155,143.785469055,0.03208170854882264
120,1.18797183037,144.973476887,0.03208170854882264
121,1.1845600605,146.158075094,0.03208170854882264
122,1.21430587769,147.37241888,0.03208170854882264
