RUN #,FINAL MODULARITY,TIME TAKEN
0,0.24120683408725563,9089.18225217
1,0.2147586759882641,9175.78297114
2,0.2043876158203645,9026.90839219
3,0.1680181761218902,9067.13954997
4,0.22703989888053258,9136.74891186
5,0.20089134343510393,9189.69094586
6,0.17589233183780578,9011.18957305
7,0.2117980650876641,9076.94019604
8,0.21220210981211907,9203.17518997
9,0.21456140408862784,9079.66628695
