Iteration,Iteration_CPU_Time,Total_CPU_Time,Objective
0,62.9667780399,77.3774189949,0.013763639659675923
1,70.394037962,147.771494865,0.017251534884954414
2,74.4013888836,222.17292285,0.017263828196836882
3,76.2420499325,298.415011883,0.018469662473249937
4,73.3651890755,371.780236006,0.020278413887866147
5,78.3360719681,450.116344929,0.020278413887866147
6,64.1028749943,514.219257832,0.020278413887866147
7,65.1771159172,579.396413803,0.020278413887866147
8,72.7015199661,652.097973824,0.020278413887866147
9,69.4154930115,721.51351285,0.020278413887866147
10,75.6732850075,797.186836958,0.020278413887866147
11,76.3824970722,873.569370985,0.020278413887866147
12,77.8152098656,951.384617805,0.020278413887866147
13,69.0275568962,1020.4122138,0.020278413887866147
14,71.0518579483,1091.4641099,0.020278413887866147
15,74.1333420277,1165.59748888,0.020278413887866147
16,64.8255281448,1230.42305493,0.020278413887866147
17,61.9158658981,1292.33896089,0.020278413887866147
18,64.1018369198,1356.4408319,0.020278413887866147
19,73.3570621014,1429.79793787,0.020278413887866147
20,70.6205210686,1500.41849685,0.020278413887866147
21,68.4067790508,1568.82531095,0.020278413887866147
22,67.3361759186,1636.16152382,0.020278413887866147
23,68.0563640594,1704.21792483,0.020278413887866147
24,68.5379309654,1772.7558918,0.020278413887866147
25,72.6464040279,1845.40233088,0.020278413887866147
26,71.8405411243,1917.24290991,0.020278413887866147
27,72.9455301762,1990.18848395,0.020278413887866147
28,66.9013299942,2057.08985281,0.020278413887866147
29,68.0165438652,2125.10643387,0.020278413887866147
30,67.5016200542,2192.60809183,0.020278413887866147
31,72.1755301952,2264.78365898,0.020278413887866147
32,81.8718500137,2346.655545,0.020278413887866147
33,72.2014157772,2418.85699677,0.020278413887866147
34,68.1344161034,2486.99145293,0.020278413887866147
35,72.1546890736,2559.14618087,0.020278413887866147
36,68.3455228806,2627.4917438,0.020278413887866147
37,73.2221460342,2700.71392798,0.020278413887866147
38,81.2137718201,2781.92773581,0.020278413887866147
39,80.1592447758,2862.08701777,0.020278413887866147
40,68.2608809471,2930.34793687,0.020278413887866147
41,73.5548398495,3003.90282178,0.020278413887866147
42,71.1407101154,3075.0435679,0.020278413887866147
