Iteration,Iteration_CPU_Time,Total_CPU_Time,Objective
0,140.28391099,169.050091028,0.006417915480129444
1,141.822753906,310.872884989,0.008313669252415803
2,143.68316412,454.556088209,0.008699068756560437
3,148.041463852,602.597583055,0.010238160530012183
4,148.215405941,750.813027143,0.010532166450590269
5,139.144765854,889.957828999,0.010532166450590269
6,150.232381105,1040.1902492,0.010532166450590269
7,151.209903955,1191.40019202,0.010532166450590269
8,140.375056982,1331.77528906,0.010532166450590269
9,133.744240999,1465.5195682,0.010532166450590269
10,144.34245491,1609.86206007,0.010532166450590269
11,145.6742239,1755.53632307,0.010532166450590269
12,146.141191006,1901.67755413,0.010532166450590269
13,143.661290169,2045.33888316,0.010532166450590269
14,130.600468159,2175.93939018,0.010532166450590269
15,145.400912046,2321.34033918,0.010532166450590269
16,132.484388113,2453.82476616,0.010532166450590269
17,156.15473485,2609.97954106,0.010532166450590269
18,147.83511591,2757.81469607,0.010532166450590269
19,145.266871929,2903.0816071,0.010532166450590269
20,150.31399703,3053.39564514,0.010532166450590269
21,144.2952981,3197.6909852,0.010532166450590269
22,164.369438171,3362.06046319,0.010532166450590269
23,155.049546003,3517.1100471,0.010532166450590269
24,137.123485088,3654.2335701,0.010532166450590269
25,138.67762208,3792.91123009,0.010532166450590269
26,147.723415136,3940.63468313,0.010532166450590269
27,133.780033112,4074.41475415,0.010532166450590269
28,144.262488127,4218.67728114,0.010532166450590269
29,146.823432922,4365.50075603,0.010532166450590269
30,151.918561935,4517.41935706,0.010532166450590269
31,128.848619938,4646.2680161,0.010532166450590269
32,146.228956938,4792.49701214,0.010532166450590269
33,153.022485018,4945.51953506,0.010532166450590269
34,138.637918949,5084.15749407,0.010532166450590269
35,152.943724155,5237.10125518,0.010532166450590269
36,137.353242159,5374.4545362,0.010532166450590269
37,141.211874962,5515.66644907,0.010532166450590269
38,157.630166054,5673.29665518,0.010532166450590269
39,147.078003168,5820.37469816,0.010532166450590269
40,137.812263012,5958.18699813,0.010532166450590269
41,139.646966934,6097.83400512,0.010532166450590269
42,128.05867815,6225.89272213,0.010532166450590269
43,139.772643089,6365.66540217,0.010532166450590269
44,148.647269964,6514.31271601,0.010532166450590269
45,152.617861986,6666.93061709,0.010532166450590269
46,138.425903082,6805.35655808,0.010532166450590269
47,127.580110073,6932.93670607,0.010532166450590269
48,137.551058054,7070.48780513,0.010532166450590269
49,140.812903881,7211.30075002,0.010532166450590269
50,136.41088295,7347.71167016,0.010532166450590269
51,109.008713007,7456.72042012,0.010532166450590269
52,139.084300041,7595.80475807,0.010532166450590269
53,130.700218201,7726.50501418,0.010532166450590269
54,136.023636103,7862.52868819,0.010532166450590269
55,133.601933956,7996.1306591,0.010532166450590269
56,128.661995173,8124.79269218,0.010532166450590269
57,116.56854701,8241.3612771,0.010532166450590269
58,124.566812038,8365.9281261,0.010532166450590269
59,132.819416046,8498.7475791,0.010532166450590269
60,153.195319891,8651.94293499,0.010532166450590269
61,121.792111158,8773.7350812,0.010532166450590269
62,126.190144062,8899.92526221,0.010532166450590269
63,134.950304985,9034.8756032,0.010532166450590269
