RUN #,FINAL MODULARITY,TIME TAKEN
0,0.17021932437125006,9368.82110691
1,0.17049880981591764,9507.44211602
2,0.14386332321133383,9635.05912304
3,0.16989053449329403,9550.020926
4,0.1790887727054531,9271.22224593
5,0.14292649402477992,9611.20398307
6,0.16116861734085908,9328.62524605
7,0.1816525470402633,9511.819736
8,0.17847636151978366,9042.58901405
9,0.16347050612667122,9385.85389686
