RUN #,FINAL MODULARITY,TIME TAKEN
0,0.020113174297564273,9073.64037895
1,0.02413633513093481,9020.11484814
2,0.029052516470545124,9014.56681514
3,0.01991730521561459,9018.38400698
4,0.02155225235973472,9038.959831
5,0.017692716610372233,9086.65142918
6,0.019948054458688833,9007.74938416
7,0.017629498594190746,9093.39727998
8,0.01986658469881199,9007.21269298
9,0.0206123662308343,9004.34671211
