RUN #,FINAL MODULARITY,TIME TAKEN
0,0.22636820699219545,9051.90603614
1,0.22290127191141432,9049.0164361
2,0.22447688788596767,9021.05864596
3,0.22136987612277434,9075.01088095
4,0.22715402144604283,9049.12959909
5,0.22271967918042906,9010.32777786
6,0.22541747299134435,9035.9376049
7,0.22159967610664755,9074.69739604
8,0.22561682628907131,9002.14586282
9,0.22379256238362707,9038.44281983
