RUN #,FINAL MODULARITY,TIME TAKEN
0,0.060050650236571974,9000.72898912
1,0.04900901475671716,9002.73743701
2,0.05987703163709634,9000.67118001
3,0.04950848538308451,9002.70886517
4,0.04966688063978361,9002.94151807
5,0.0482112391045949,9003.84525704
6,0.06779353232695713,9003.97048783
7,0.052920326461516974,9001.9679122
8,0.059639982442871914,9000.70111799
9,0.06306740932455591,9003.90161085
