RUN #,FINAL MODULARITY,TIME TAKEN
0,0.4339536978860171,9887.83147383
1,0.43395369788595334,10205.132952
2,0.43395369788606064,9878.44791484
3,0.43510266559751803,9824.87087393
4,0.43598159588313573,9641.13647795
5,0.43418205559346684,9282.79192901
6,0.4339536978861366,9802.98813605
7,0.43395369788609606,9644.45430303
8,0.43395369788616656,9685.6909821
9,0.43395369788602023,10012.040839
