RUN #,FINAL MODULARITY,TIME TAKEN
0,0.1463451210373324,9962.91851687
1,0.16289723269985104,11418.732389
2,0.15514333261250657,11004.6315639
3,0.0781574148037562,10681.165684
4,0.15540758930441317,10257.4142399
5,0.1482840619458171,9560.48283792
6,0.09504679959912457,10269.453249
7,0.059913832201310066,9717.05309415
8,0.08112559444190241,10206.8096561
9,0.12708136190270347,10485.236165
