RUN #,FINAL MODULARITY,TIME TAKEN
0,0.010711385366590892,9043.63282204
1,0.011713510737740527,9031.9262929
2,0.01175553091187245,9029.67991614
3,0.010487615630007148,9031.55563807
4,0.011381532196912916,9043.56289697
5,0.012874391280998222,9083.06218791
6,0.011303187663948557,9040.05073404
7,0.011858076621960669,9045.23028994
8,0.01121438794822239,9065.18777609
9,0.011539688260543388,9053.90356994
