Iteration,Iteration_CPU_Time,Total_CPU_Time,Objective
0,280.313570023,437.469565868,0.004044639644652297
1,281.116277933,718.585887909,0.00487064348911092
2,281.284940004,999.870870829,0.00487064348911092
3,280.88587594,1280.75679088,0.005609745443858544
4,281.136263847,1561.89309883,0.005609745443858544
5,281.039603949,1842.93274593,0.005762102075288246
6,281.074822903,2124.0076108,0.006183221566567613
7,280.919560909,2404.92721391,0.00636208154089598
8,280.34978199,2685.27703691,0.00699083768946108
9,281.003727913,2966.28080583,0.00699083768946108
10,281.01710701,3247.2979548,0.007364650984617113
11,280.397932053,3527.69593287,0.007364650984617113
12,280.619240999,3808.31521678,0.007364650984617113
13,280.786648989,4089.10190797,0.0076368254126792864
14,280.881388903,4369.98334479,0.0076368254126792864
15,280.775074005,4650.75846195,0.007957404532213927
16,281.034290075,4931.79279399,0.008387728791303386
17,280.801890135,5212.59472799,0.008862493809701586
18,281.021501064,5493.61627197,0.008862493809701586
19,280.901355982,5774.51766992,0.00893625972053078
20,280.970647097,6055.48836088,0.009241667138944431
21,281.206670046,6336.69507384,0.010005083236657523
22,281.163884878,6617.85900187,0.010005083236657523
23,281.185519934,6899.04456592,0.010167024045287099
24,281.909384012,7180.95399189,0.010167024045287099
25,282.061640978,7463.01567698,0.010167024045287099
26,282.203734875,7745.21945381,0.010167024045287099
27,282.092396021,8027.31188989,0.010725628410640533
28,282.001837015,8309.31376982,0.01098697525823808
29,282.015172958,8591.32898593,0.011540098832937233
30,282.190873146,8873.51990199,0.011593219263679226
31,282.084936857,9155.60488176,0.011593219263679226
