RUN #,FINAL MODULARITY,TIME TAKEN
0,0.04433060072908758,9001.54712009
1,0.05813941084552291,9007.74258709
2,0.04182378699599813,9003.07790899
3,0.05797673463521894,9001.839504
4,0.04781347172402507,9005.86816597
5,0.04171711407124454,9011.47063899
6,0.045474667847586414,9000.77472115
7,0.05597395047192166,9006.370893
8,0.03871693806097755,9006.68391991
9,0.042237144579649756,9009.65067601
