RUN #,FINAL MODULARITY,TIME TAKEN
0,0.25964723263823175,9016.01878095
1,0.25087605139597596,9023.20581985
2,0.26601027260220367,9026.80671692
3,0.2692424622238842,9046.68043709
4,0.25690040482441995,9038.67175508
5,0.2658902655618,9018.54539895
6,0.27100789912945566,9040.32863212
7,0.2755388316112404,9037.72511601
8,0.30453253257366725,9011.62496901
9,0.31614654726190633,9003.64377284
